node_type_id ei nsyn_size_mean population model_type location model_template nsyn_size_shape nsyn_size_scale model_id pop_name dynamics_params
466378900 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566310968 "('4', 'Rorb')" 466378900_glif_lif_asc_config.json
486472847 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 500984330 "('4', 'Rorb')" 486472847_glif_lif_asc_config.json
480648382 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 500827836 "('4', 'Rorb')" 480648382_glif_lif_asc_config.json
490626827 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 501150279 "('4', 'Rorb')" 490626827_glif_lif_asc_config.json
479508018 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 497614572 "('4', 'Rorb')" 479508018_glif_lif_asc_config.json
490626718 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 501479576 "('4', 'Rorb')" 490626718_glif_lif_asc_config.json
484770879 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 500944400 "('4', 'Rorb')" 484770879_glif_lif_asc_config.json
500894271 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566579552 "('4', 'Rorb')" 500894271_glif_lif_asc_config.json
485836906 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 501472487 "('4', 'Rorb')" 485836906_glif_lif_asc_config.json
480124551 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 500824719 "('4', 'Rorb')" 480124551_glif_lif_asc_config.json
469763389 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566309561 "('4', 'Rorb')" 469763389_glif_lif_asc_config.json
473020156 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566324902 "('4', 'Rorb')" 473020156_glif_lif_asc_config.json
486500736 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 500981952 "('4', 'Rorb')" 486500736_glif_lif_asc_config.json
484679812 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 500943857 "('4', 'Rorb')" 484679812_glif_lif_asc_config.json
467003163 e 2322 v1 point_process VISp4 nest:glif_psc 0.345 2188.765 566308583 "('4', 'Rorb')" 467003163_glif_lif_asc_config.json
501570114 i 2720 v1 point_process VISp4 nest:glif_psc 0.537 2355.279 566595100 "('4', 'Vip')" 501570114_glif_lif_asc_config.json
560690291 i 2720 v1 point_process VISp4 nest:glif_psc 0.537 2355.279 587926533 "('4', 'Vip')" 560690291_glif_lif_asc_config.json
562540395 i 2720 v1 point_process VISp4 nest:glif_psc 0.537 2355.279 564106308 "('4', 'Vip')" 562540395_glif_lif_asc_config.json
535728342 i 2720 v1 point_process VISp4 nest:glif_psc 0.537 2355.279 566628250 "('4', 'Vip')" 535728342_glif_lif_asc_config.json
531121585 i 2720 v1 point_process VISp4 nest:glif_psc 0.537 2355.279 566627135 "('4', 'Vip')" 531121585_glif_lif_asc_config.json
561934585 i 2720 v1 point_process VISp4 nest:glif_psc 0.537 2355.279 587956298 "('4', 'Vip')" 561934585_glif_lif_asc_config.json
487405644 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 501076865 "('4', 'Pvalb')" 487405644_glif_lif_asc_config.json
478793814 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 566386663 "('4', 'Pvalb')" 478793814_glif_lif_asc_config.json
475894121 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 566332803 "('4', 'Pvalb')" 475894121_glif_lif_asc_config.json
571314481 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 573449797 "('4', 'Pvalb')" 571314481_glif_lif_asc_config.json
478958894 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 566405808 "('4', 'Pvalb')" 478958894_glif_lif_asc_config.json
569997187 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 571028835 "('4', 'Pvalb')" 569997187_glif_lif_asc_config.json
579414994 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 588053649 "('4', 'Pvalb')" 579414994_glif_lif_asc_config.json
481127348 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 500844225 "('4', 'Pvalb')" 481127348_glif_lif_asc_config.json
491038812 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 501296659 "('4', 'Pvalb')" 491038812_glif_lif_asc_config.json
579672464 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 588063946 "('4', 'Pvalb')" 579672464_glif_lif_asc_config.json
488708322 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 566533821 "('4', 'Pvalb')" 488708322_glif_lif_asc_config.json
341459814 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 566306223 "('4', 'Pvalb')" 341459814_glif_lif_asc_config.json
481127173 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 500844975 "('4', 'Pvalb')" 481127173_glif_lif_asc_config.json
487667205 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 501068104 "('4', 'Pvalb')" 487667205_glif_lif_asc_config.json
572375809 i 8163 v1 point_process VISp4 nest:glif_psc 0.433 7432.587 574081226 "('4', 'Pvalb')" 572375809_glif_lif_asc_config.json
476099282 i 6171 v1 point_process VISp4 nest:glif_psc 0.55 5305.151 566325850 "('4', 'Sst')" 476099282_glif_lif_asc_config.json
501282204 i 6171 v1 point_process VISp4 nest:glif_psc 0.55 5305.151 566591366 "('4', 'Sst')" 501282204_glif_lif_asc_config.json
485061364 i 6171 v1 point_process VISp4 nest:glif_psc 0.55 5305.151 500944130 "('4', 'Sst')" 485061364_glif_lif_asc_config.json
501280518 i 6171 v1 point_process VISp4 nest:glif_psc 0.55 5305.151 566568687 "('4', 'Sst')" 501280518_glif_lif_asc_config.json
573622646 i 6171 v1 point_process VISp4 nest:glif_psc 0.55 5305.151 588050495 "('4', 'Sst')" 573622646_glif_lif_asc_config.json
476753465 i 6171 v1 point_process VISp4 nest:glif_psc 0.55 5305.151 566330421 "('4', 'Sst')" 476753465_glif_lif_asc_config.json
